7#248#6,1x216x7x7,0.9020,35.2024,0.7246,1.3410
7#248#6,1x240x6x6,0.9054,29.9808,0.8396,1.0682
5#216#3,1x224x5x5,0.9065,9.0216,0.3644,0.3067
3#232#8,1x288x5x5,0.9343,32.1408,1.2958,0.8048
3#312#6,1x200x6x6,0.9192,24.7536,0.6937,0.5781
7#296#3,1x200x6x6,0.9010,13.9032,0.3898,0.4515
3#216#8,1x208x6x6,0.9164,27.5558,0.7730,0.6610
5#296#8_7#264#8,1x208x5x5,0.8918,61.5520,2.4805,2.0507
7#264#3_3#232#3,1x256x7x7,0.9078,47.3234,0.9740,1.2760
7#312#3,1x288x5x5,0.9128,16.2648,0.6553,0.5239
5#248#8_5#248#6,1x208x6x6,0.8742,58.5798,1.6413,1.6949
7#248#3_3#216#3,1x200x6x6,0.9057,27.1181,0.7605,0.7714
5#248#3,1x224x7x7,0.9103,19.0873,0.3932,0.5353
7#296#3_5#216#8,1x192x6x6,0.9080,61.2611,1.7155,1.8062
7#232#3_5#312#3,1x216x6x6,0.8998,30.2607,0.8482,0.9614
3#296#6_5#248#3,1x192x7x7,0.9129,59.1947,1.2184,1.4407
7#264#3,1x192x5x5,0.9018,8.5392,0.3449,0.3297
3#264#3,1x256x7x7,0.9183,23.2189,0.4780,0.5274
7#248#3,1x288x6x6,0.9091,20.7671,0.5813,0.6488
3#248#8_3#248#6,1x256x5x5,0.8989,46.6388,1.8812,1.2271
5#232#6_7#232#3,1x240x6x6,0.8687,40.6227,1.1384,1.2756
3#280#3,1x208x7x7,0.9169,18.0500,0.3720,0.4330
7#312#6_7#216#3,1x240x7x7,0.9103,75.8414,1.5594,2.6703
7#248#3,1x192x7x7,0.9055,16.1347,0.3326,0.5254
3#280#3_7#216#3,1x208x7x7,0.9116,43.4458,0.8945,1.3191
5#296#3_7#232#6,1x192x7x7,0.9080,70.8415,1.4573,2.3276
3#280#6_3#216#8,1x240x7x7,0.9218,99.0114,2.0374,2.1381
7#312#6_3#232#6,1x208x5x5,0.9112,47.0652,1.8973,1.4037
3#280#8_7#312#8,1x288x5x5,0.9027,73.3312,2.9538,2.2129
5#264#8_5#216#6,1x216x5x5,0.8965,44.6652,1.8018,1.3571
3#312#8,1x216x6x6,0.9177,35.8318,1.0035,0.8089
3#232#3_7#312#6,1x256x7x7,0.9106,65.6075,1.3498,2.1027
7#312#8_7#216#8,1x256x5x5,0.8958,71.2768,2.8714,2.7102
3#232#6_3#248#8,1x216x7x7,0.9220,78.7677,1.6221,1.7329
3#232#8_3#280#8,1x272x6x6,0.9260,79.6078,2.2295,1.7593
5#232#6,1x288x7x7,0.9154,49.4202,1.0164,1.3774
7#248#3,1x216x5x5,0.9011,9.6498,0.3896,0.3677
3#232#3_7#216#6,1x216x7x7,0.9114,53.3210,1.0982,1.8624
5#264#6,1x216x6x6,0.9063,25.6141,0.7178,0.7565
5#280#6_7#264#8,1x288x7x7,0.9081,122.8716,2.5257,3.7447
7#280#3_3#312#6,1x272x7x7,0.9099,81.5172,1.6760,2.0748
5#216#6,1x208x7x7,0.9077,29.6587,0.6111,0.8605
3#280#6_7#216#3,1x200x5x5,0.8963,29.0270,1.1712,0.8803
3#280#8,1x200x5x5,0.9151,20.9600,0.8459,0.5594
3#280#6_3#312#8,1x216x6x6,0.9272,77.3482,2.1651,1.7386
7#216#6,1x216x7x7,0.9418,30.5454,0.6290,1.2466
5#248#6,1x200x6x6,0.9071,22.2192,0.6230,0.6191
3#280#3_3#232#3,1x240x5x5,0.9256,23.7670,0.9590,0.6440
5#264#6,1x240x7x7,0.9089,40.4309,0.8319,1.0902
3#216#8,1x240x5x5,0.9149,23.6160,0.9532,0.6391
3#280#6_3#296#6,1x224x7x7,0.9235,89.0757,1.8323,1.9490
3#264#6_3#280#6,1x288x5x5,0.9402,49.8828,2.0108,1.3051
5#296#3,1x240x5x5,0.9012,11.8740,0.4790,0.3744
3#216#6_5#248#6,1x208x5x5,0.9040,31.8156,1.2847,0.9481
3#216#3,1x224x7x7,0.9206,17.1555,0.3537,0.4093
5#216#3,1x256x6x6,0.9067,15.7317,0.4409,0.4581
3#248#6,1x224x5x5,0.9223,17.5504,0.7084,0.4774
7#248#6_7#264#8,1x272x6x6,0.9008,78.2842,2.1911,2.7850
7#216#6_5#248#3,1x208x6x6,0.8991,36.2042,1.0151,1.2929
5#248#8_5#312#8,1x200x6x6,0.9066,73.5990,2.0610,2.0053
5#296#6_5#312#6,1x272x5x5,0.8977,56.6212,2.2809,1.7046
7#248#6_7#232#6,1x192x7x7,0.9065,71.3260,1.4681,2.6417
5#280#3,1x240x7x7,0.9056,22.5204,0.4636,0.5964
7#312#3_7#216#6,1x240x5x5,0.8901,41.3784,1.6676,1.5084
3#216#3,1x192x7x7,0.9174,13.8015,0.2848,0.3404
5#264#8,1x288x6x6,0.9191,50.5958,1.4157,1.4326
3#296#8,1x288x7x7,0.9308,71.1245,1.4619,1.4836
3#232#8,1x192x5x5,0.9149,17.7408,0.7167,0.4895
3#232#3_7#264#8,1x224x5x5,0.8990,35.9304,1.4493,1.2963
3#264#8,1x272x7x7,0.9165,61.6287,1.2675,1.2460
5#264#8,1x192x5x5,0.9000,19.7376,0.7967,0.6155
5#296#6,1x200x5x5,0.9056,17.1100,0.6904,0.5367
3#232#3,1x272x6x6,0.9207,17.3416,0.4859,0.4150
3#280#6_3#248#6,1x200x7x7,0.9203,79.1056,1.6281,1.7389
7#312#3,1x208x7x7,0.9070,20.5776,0.4237,0.6404
7#216#3_5#280#3,1x256x5x5,0.8969,21.3378,0.8612,0.7405
3#296#3_3#312#8,1x256x5x5,0.9200,51.5008,2.0750,1.3009
7#216#6,1x224x6x6,0.9028,25.4016,0.7119,0.9605
7#248#6_3#296#3,1x240x5x5,0.9059,32.9410,1.3286,1.0886
5#216#6_5#280#6,1x272x6x6,0.8986,58.7399,1.6454,1.6764
7#248#6_5#312#3,1x208x5x5,0.8922,29.8610,1.2047,1.0569
5#296#6_7#312#8,1x224x5x5,0.8916,61.1728,2.4642,2.0148
5#232#8,1x272x7x7,0.9080,59.4962,1.2239,1.6038
