3#48#6_5#48#6_5#48#6,1x40x48x48,0.3596,68.9265,0.0945,2.9684
3#56#8_7#56#6,1x24x40x40,0.3423,31.5840,0.0676,1.4458
5#56#8_7#56#6_3#56#8_7#48#6,1x24x56x56,0.3275,142.3744,0.1737,6.0529
3#56#8_3#56#3,1x24x56x56,0.3802,41.2259,0.0406,1.8617
7#56#8_3#48#3_3#48#8_3#48#8,1x40x56x56,0.3585,142.9326,0.1496,5.6228
5#56#3_3#56#6_7#56#6_3#56#8,1x32x40x40,0.3600,65.1008,0.1590,2.4736
3#56#6_5#48#6_7#48#8_5#56#6,1x40x40x40,0.3161,73.9904,0.1620,3.0355
5#48#6_5#48#6_5#48#6_3#48#8,1x32x48x48,0.3650,83.3864,0.1315,3.5892
7#48#6_7#56#6,1x32x48x48,0.3221,46.6145,0.0649,2.3215
3#48#6_7#56#8_5#48#8_3#48#6,1x24x48x48,0.3586,94.3258,0.1592,4.1326
5#56#6_7#48#8,1x32x48x48,0.3290,58.7244,0.0865,2.7449
3#56#6_5#48#3_5#48#6_5#56#3,1x32x56x56,0.3442,90.2541,0.1006,3.8981
7#56#8_5#56#3_7#48#3,1x24x56x56,0.3720,64.4824,0.0711,3.2299
3#48#3_7#48#6_7#48#6,1x40x48x48,0.3703,56.9134,0.0876,2.7590
7#56#3_5#48#8,1x32x48x48,0.3437,45.7298,0.0728,2.0496
5#56#8_7#48#6,1x32x48x48,0.3292,57.7198,0.0784,2.7372
5#48#3_7#56#3_3#56#6_5#56#3,1x40x48x48,0.3656,65.1387,0.1025,2.7686
3#56#6_7#48#3_7#56#3_3#48#8,1x32x56x56,0.3508,108.5119,0.1247,4.4461
3#56#6_5#48#6_3#48#6,1x40x56x56,0.3441,102.0454,0.1054,3.9813
5#48#3_3#56#3_5#56#8,1x32x48x48,0.3749,56.0794,0.0915,2.3840
7#48#8_5#56#3_5#56#8,1x40x56x56,0.3337,122.0029,0.1214,5.1806
3#48#8_7#56#8_7#48#6_5#48#8,1x32x56x56,0.3511,150.8165,0.1740,6.6225
7#48#8_3#56#8,1x32x48x48,0.3173,57.3604,0.0780,2.5255
5#56#8_7#48#6_7#56#6_5#56#6,1x24x40x40,0.3351,65.9136,0.1564,2.9553
5#48#3_7#48#6,1x24x56x56,0.3922,37.8202,0.0448,1.9745
5#56#6_7#56#3_7#56#3_5#56#3,1x32x48x48,0.3611,62.8531,0.0941,2.9923
5#56#8_5#56#8_5#48#6,1x40x56x56,0.3401,140.3674,0.1456,5.6406
7#56#8_7#56#6_5#56#8_3#56#3,1x40x56x56,0.3230,160.9332,0.1726,6.7447
