3#160#1_5#144#2_3#152#4_5#160#3_7#152#2,1x56x10x10,0.2753,666.4396,6.8071,11.9560
7#152#1_7#152#2,1x64x12x12,0.3198,364.4270,2.5590,6.3721
3#144#1_5#160#3,1x88x12x12,0.2970,250.9444,1.7841,4.4174
3#160#1_5#152#3_7#160#1_3#152#4_5#144#4_5#160#2_5#144#2_3#160#4,1x104x10x10,0.2488,1011.0917,10.3734,18.5551
7#160#2_7#144#4_7#160#1_5#160#4_7#160#4_7#160#2,1x112x14x14,0.2300,3493.0066,18.0364,48.0054
7#152#3_3#152#4_7#160#2_7#152#3_7#152#3_3#160#4_7#160#1_3#152#4,1x80x14x14,0.2333,2911.5336,15.1403,47.6350
5#160#4_3#152#1_7#152#4_7#160#1_3#160#3_5#144#2_7#144#1,1x104x10x10,0.2431,1040.0987,10.5790,18.3590
5#160#2_3#144#4_3#152#3_3#144#1_3#152#2_7#144#4,1x64x10x10,0.2611,724.9929,7.4325,13.4243
7#152#2_3#160#4_3#144#2_5#144#2,1x104x14x14,0.2464,719.2172,3.7828,12.4321
3#144#3_5#160#2_7#160#1_3#144#4_7#144#4_5#144#4_3#160#3,1x104x10x10,0.2372,1073.2719,10.9718,19.6107
7#144#3_3#144#3,1x80x14x14,0.3059,315.4022,1.6580,5.6322
7#152#2_5#152#2,1x88x14x14,0.2940,392.1206,2.0357,6.5587
7#160#3_7#144#2_7#152#1_3#144#4_5#160#1,1x72x12x12,0.2300,857.1311,6.0668,14.7247
3#152#3_7#144#4_7#160#4,1x104x10x10,0.2593,917.3641,9.2887,16.3454
5#152#3_7#144#4_3#160#4,1x56x10x10,0.2893,576.9769,5.8749,10.5017
5#144#4_3#144#2_3#160#4_3#144#4_5#144#2_3#144#3,1x112x10x10,0.2370,535.0674,5.5662,10.2065
7#152#4_5#152#3_7#144#3_7#160#1_7#144#3,1x112x10x10,0.2357,1274.8716,12.9077,22.5288
3#144#1_5#160#3_5#144#3_3#152#3_5#160#4,1x104x10x10,0.2407,686.7852,7.0369,12.6994
3#160#4_5#152#3_5#144#3_5#152#1_5#144#3_5#152#2_7#144#4,1x112x12x12,0.2221,1800.4582,12.7381,31.1848
5#160#1_7#152#2_7#144#4_3#160#1_3#152#3_3#144#4_7#144#2_3#152#1,1x56x14x14,0.2691,2270.3345,11.8043,34.9720
7#144#2_3#144#4,1x72x10x10,0.3163,136.9106,1.4247,2.6850
3#152#1_3#144#3_3#144#4_7#152#3_3#144#4_7#144#2,1x80x10x10,0.2517,777.5174,7.9765,14.4720
5#144#2_5#160#4_5#144#3_3#160#2_5#144#1_7#144#4_3#152#4_5#152#4,1x88x12x12,0.2231,1895.3925,13.4451,33.4383
3#160#4_3#152#4,1x56x10x10,0.3283,120.1480,1.2632,2.5253
5#160#4_3#152#2,1x80x14x14,0.2978,242.6419,1.2820,4.4390
3#160#4_7#160#2_3#144#2_7#160#3,1x104x12x12,0.2427,965.3158,6.8154,17.0443
7#152#3_5#152#3_7#144#4_3#160#3,1x56x10x10,0.2730,758.8259,7.7194,13.6220
5#144#2_3#144#3,1x104x10x10,0.3058,120.8253,1.2552,2.3376
5#160#4_5#152#3_3#160#2_5#152#4_5#160#2,1x96x10x10,0.2277,741.5839,7.5807,13.5839
5#152#3_7#144#3_3#144#3_5#152#1_3#160#3,1x64x12x12,0.2424,826.0078,5.8685,14.6550
5#152#4_3#152#4_7#144#4_7#160#4_7#160#4_7#160#4_5#144#3,1x56x10x10,0.2630,2235.2673,22.6561,39.2109
5#144#3_3#152#3_5#152#1,1x80x12x12,0.2731,255.5442,1.8366,4.8798
7#144#3_7#144#3_3#160#2,1x80x10x10,0.2691,454.0339,4.6133,8.1716
7#144#3_5#144#3_5#152#1_7#152#3_3#152#4,1x88x14x14,0.2351,1520.7903,7.9103,25.3644
5#160#3_3#160#1_5#144#1_5#160#1_3#152#2,1x72x10x10,0.2621,247.5931,2.5543,4.5215
7#160#2_5#152#1_3#152#3_3#152#4_3#144#2_7#160#3_3#160#1,1x104x12x12,0.2378,1050.4718,7.4840,18.6425
3#160#1_5#160#2_5#152#2_7#160#2_5#152#2_5#152#3_5#160#3_3#152#4,1x56x12x12,0.2645,1598.0232,11.3363,27.8003
