3#72#8_7#64#3_7#72#6,1x32x48x48,0.2232,101.5205,0.2875,8.6405
7#64#6_5#64#6_3#64#8,1x32x40x40,0.2417,71.1096,0.3883,5.2604
3#64#3_5#64#8_5#64#3,1x32x48x48,0.2913,74.4904,0.2787,5.8836
3#72#3_7#72#6_3#64#6,1x32x56x56,0.2477,135.8239,0.3677,9.3948
7#72#8_3#72#8,1x40x48x48,0.3885,104.4316,0.3648,7.4827
3#72#6_5#64#8,1x32x40x40,0.2559,56.0947,0.3103,3.9897
5#64#6_3#72#8_7#64#3_7#72#3,1x24x56x56,0.2377,150.4937,0.3733,11.1627
3#64#6_7#64#3_7#64#6,1x32x56x56,0.2824,111.9027,0.2393,9.9414
5#72#6_5#64#3_7#72#8_5#72#3,1x24x56x56,0.2622,160.7040,0.3921,13.3823
7#72#6_5#64#6,1x24x48x48,0.2437,61.8186,0.2087,5.3069
7#72#6_5#72#8,1x32x40x40,0.2321,59.1667,0.3178,4.6450
5#64#6_3#64#8_3#64#3,1x40x56x56,0.2716,124.6543,0.3157,7.9969
5#64#6_7#72#3,1x32x56x56,0.2543,65.7674,0.1049,5.7986
7#72#3_5#72#3_5#72#3_5#64#3,1x24x56x56,0.2606,101.7953,0.2053,7.7825
7#72#3_5#64#6,1x40x48x48,0.2396,63.9022,0.2043,5.1706
5#72#8_3#64#8_5#64#3_5#72#3,1x32x40x40,0.2157,85.4067,0.4313,5.8359
5#64#8_5#72#8,1x24x48x48,0.2370,71.6288,0.2641,5.8620
3#64#6_5#72#8_7#64#3,1x40x56x56,0.2307,149.2150,0.3532,10.7709
3#64#8_5#72#3,1x40x48x48,0.2657,64.9503,0.1471,4.5338
3#64#6_7#72#3_5#72#3,1x24x40x40,0.2833,41.0557,0.1499,3.3729
7#64#6_5#64#8_7#64#6,1x24x48x48,0.2582,102.7075,0.3899,9.4251
5#64#8_5#72#3_3#64#8,1x24x40x40,0.2327,64.4844,0.3555,4.3608
3#72#8_3#72#3,1x32x56x56,0.2903,69.7201,0.1242,4.5850
7#64#3_7#64#3,1x32x48x48,0.2930,34.1038,0.0749,3.5630
3#64#3_5#64#6,1x24x40x40,0.3147,29.0596,0.1473,2.2955
3#72#6_3#64#8_3#64#6_3#72#6,1x32x40x40,0.2377,97.7142,0.5659,5.4637
7#64#6_5#64#3_5#64#3_7#72#8,1x40x48x48,0.2099,130.4668,0.4028,11.3799
7#64#8_7#72#8,1x32x56x56,0.2147,128.0123,0.3069,11.9772
7#72#3_3#72#6_5#64#6_3#64#3,1x32x48x48,0.2594,111.2509,0.4071,7.6207
3#72#8_7#72#3_7#72#6,1x40x48x48,0.2549,118.2890,0.3445,9.7326
3#64#6_7#72#6_5#64#6,1x40x48x48,0.2124,120.1751,0.3871,9.3689
7#64#8_3#64#6,1x24x40x40,0.2625,37.8010,0.1760,3.0694
7#72#3_5#64#8,1x32x40x40,0.2535,49.5913,0.2889,3.8066
5#72#6_7#64#3_7#72#8_3#64#8,1x24x48x48,0.2277,150.9820,0.5926,11.8088
3#72#8_5#72#6_7#72#6,1x32x40x40,0.2442,85.1031,0.4204,6.6423
5#72#6_3#64#3_7#72#6_3#72#3,1x24x56x56,0.2671,136.6625,0.3035,10.1902
5#64#3_3#72#3_5#72#6_7#72#6,1x24x56x56,0.3434,159.9068,0.4208,12.1638
3#64#6_5#72#3_7#72#3_5#72#3,1x40x40x40,0.3244,68.9743,0.2464,5.1386
3#72#8_3#64#3_3#64#3,1x24x48x48,0.2998,56.4768,0.1491,3.7961
3#64#3_7#72#3_3#72#6_3#64#3,1x40x40x40,0.2480,69.2159,0.3114,4.3143
5#64#3_7#72#6_3#64#3_5#64#3,1x24x56x56,0.2897,122.2733,0.2760,9.6753
7#64#6_3#72#6_3#72#8,1x40x48x48,0.2316,124.9720,0.4651,8.1014
3#64#3_5#64#6_3#72#8,1x32x48x48,0.2449,91.7612,0.3651,6.1770
5#64#8_7#72#3_7#72#6,1x40x40x40,0.2319,82.4640,0.3394,6.9747
5#72#6_5#64#6_3#72#8,1x40x48x48,0.2004,125.5777,0.4544,8.4684
7#72#3_3#64#8,1x32x48x48,0.2688,66.0280,0.2797,4.2307
7#72#3_3#64#8_7#72#8,1x32x40x40,0.2257,85.7672,0.5131,6.1863
3#72#8_3#72#3,1x24x48x48,0.3052,39.6484,0.1002,2.8378
5#64#3_3#64#8,1x24x40x40,0.3162,34.1345,0.2178,2.2024
5#64#3_3#72#6_7#72#8_7#64#3,1x32x48x48,0.2283,137.8771,0.5058,10.7277
5#72#3_3#64#3,1x40x56x56,0.2806,54.6359,0.0895,3.6038
3#72#3_5#64#3_3#64#8,1x40x40x40,0.2724,56.6941,0.2951,3.5625
5#64#6_7#72#8,1x32x40x40,0.2241,57.3655,0.2784,4.9652
7#72#3_3#72#3_7#64#8_3#64#8,1x24x56x56,0.2712,181.9868,0.5593,14.0220
7#64#8_3#64#3,1x40x40x40,0.2512,46.5592,0.1506,3.8502
3#72#8_5#72#3_5#72#8_7#72#8,1x24x56x56,0.3150,220.4652,0.6503,17.5979
5#64#3_3#64#6_5#64#6_7#64#8,1x40x56x56,0.3237,184.0746,0.5143,14.8231
5#64#6_7#72#3_5#72#6,1x40x56x56,0.2420,137.7034,0.2979,10.6817
5#64#8_7#64#8,1x32x40x40,0.2317,59.4534,0.2919,5.3431
3#72#6_7#72#3_5#64#8_3#72#8,1x40x40x40,0.2223,111.7919,0.6108,7.4091
7#64#3_3#64#3,1x24x56x56,0.3357,33.6461,0.0614,2.8106
5#72#6_7#64#3_3#72#3,1x32x56x56,0.2397,96.1167,0.1692,7.5345
5#64#6_3#64#3,1x40x48x48,0.2727,51.0966,0.1117,3.8202
3#64#8_5#64#8,1x24x40x40,0.2783,45.0775,0.2521,3.5621
5#72#3_7#72#3,1x24x56x56,0.3233,44.9603,0.0818,4.3601
7#64#8_7#64#6_7#72#3,1x32x48x48,0.2083,99.1048,0.2773,9.6889
7#72#3_3#64#6_5#64#8,1x32x48x48,0.2569,99.1846,0.4012,7.1048
7#72#6_3#64#3_3#72#8_7#64#3,1x40x48x48,0.2163,132.4966,0.4184,9.4619
7#72#8_7#64#6_5#72#6,1x24x40x40,0.2068,77.9297,0.3756,6.7772
5#64#6_5#72#3_3#64#3_3#64#6,1x32x40x40,0.2613,67.2420,0.2903,4.5826
5#64#6_3#72#8,1x40x40x40,0.2299,56.6290,0.2787,3.6583
5#72#3_7#64#6,1x40x40x40,0.2448,47.4036,0.2118,4.1243
7#64#8_3#64#6_3#72#8_7#72#8,1x32x40x40,0.2214,122.9507,0.6952,9.2384
3#72#6_7#64#6_3#64#3_3#72#8,1x32x48x48,0.2277,133.9612,0.4864,9.5381
7#72#3_3#64#8_5#64#3,1x40x56x56,0.2680,121.0095,0.3371,8.0221
3#64#3_3#72#6_3#72#8,1x32x48x48,0.2797,98.0260,0.4111,5.4739
