3#328#1.5_5#232#0.5,1x216x5x5,0.9182,76.4528,3.0628,1.8346
5#296#0.5,1x192x5x5,0.9150,17.7152,0.7104,0.4018
5#328#1.5_3#264#1.5,1x256x7x7,0.9249,406.0838,8.2934,8.2890
3#328#1.0_3#296#0.5,1x240x7x7,0.9312,80.0244,1.6376,1.5916
3#248#0.5_3#280#1.5,1x272x6x6,0.9364,78.9396,2.1971,1.6056
3#264#1.5_3#280#1.5,1x272x6x6,0.9305,131.3556,3.6543,2.6042
5#280#1.0,1x272x5x5,0.9117,54.7680,2.1930,1.3119
5#296#0.5,1x288x6x6,0.9252,27.0582,0.7534,0.5843
5#280#1.5_5#248#1.0,1x288x5x5,0.9171,163.8464,6.5587,4.0800
3#328#1.0_3#328#0.5,1x240x5x5,0.8992,39.9376,1.6015,0.9381
5#264#1.0_3#248#1.0,1x216x5x5,0.9137,66.8032,2.6762,1.5017
5#280#0.5,1x192x6x6,0.9200,23.0446,0.6418,0.4797
5#328#1.5_3#312#1.5,1x256x6x6,0.9237,321.6061,8.9400,7.0084
3#312#1.0,1x200x6x6,0.9279,39.5366,1.1007,0.7950
3#248#0.5,1x208x5x5,0.9218,6.4352,0.2589,0.1669
5#312#0.5_5#312#1.5,1x224x6x6,0.8973,239.7519,6.6642,5.3124
3#280#1.5_3#232#0.5,1x256x7x7,0.9344,106.4735,2.1772,2.1436
5#232#1.5,1x216x5x5,0.9095,82.6352,3.3078,2.1376
5#232#1.0_3#328#1.0,1x216x6x6,0.9202,98.1965,2.7322,1.9882
3#328#0.5,1x256x6x6,0.9262,15.6995,0.4381,0.3487
5#248#1.0,1x240x5x5,0.9131,42.9536,1.7201,0.9361
3#296#0.5_5#248#1.5,1x208x7x7,0.9300,203.7647,4.1628,4.1591
3#264#1.5_3#328#0.5,1x208x5x5,0.9219,53.0944,2.1284,1.2258
5#312#1.0,1x256x7x7,0.9217,131.8437,2.6932,2.6336
3#312#1.5_3#296#1.5,1x200x5x5,0.9210,112.0048,4.4863,2.4982
3#312#1.0_3#296#0.5,1x256x6x6,0.9306,54.9320,1.5302,1.1456
3#248#1.0_3#296#1.5,1x224x7x7,0.9318,139.6304,2.8546,2.6938
5#312#1.0_5#248#1.5,1x272x6x6,0.9216,234.8283,6.5280,4.9741
5#296#0.5_5#312#1.0,1x200x5x5,0.9183,85.6960,3.4322,2.0941
3#280#1.5_3#312#1.5,1x272x5x5,0.9250,107.5008,4.3060,2.4467
5#264#0.5,1x208x5x5,0.9144,14.5376,0.5831,0.3405
3#264#1.0_5#232#0.5,1x272x7x7,0.9384,64.7459,1.3249,1.2886
3#328#0.5,1x224x5x5,0.9242,10.5056,0.4222,0.2623
5#296#1.5_5#248#1.5,1x288x7x7,0.9279,449.6648,9.1823,9.1104
3#296#1.0_3#264#0.5,1x256x6x6,0.9338,48.5453,1.3525,1.0216
3#296#1.5,1x256x7x7,0.9313,104.3410,2.1324,2.0101
5#296#1.0,1x272x6x6,0.9172,87.8054,2.4414,1.8144
5#296#0.5,1x192x6x6,0.9221,25.5099,0.7104,0.5567
3#296#1.0,1x272x6x6,0.9291,37.3386,1.0396,0.7507
5#264#0.5,1x240x5x5,0.9115,14.8576,0.5959,0.3470
5#296#0.5,1x192x5x5,0.9124,17.7152,0.7104,0.4018
3#280#0.5_3#232#0.5,1x208x5x5,0.9286,14.2784,0.5743,0.3624
5#296#1.0_3#264#0.5,1x272x6x6,0.9223,99.3531,2.7638,2.0903
5#264#1.5_5#264#1.0,1x288x5x5,0.8874,154.4656,6.1829,3.8960
5#264#0.5,1x216x7x7,0.9240,28.6505,0.5863,0.5662
3#328#0.5_3#328#0.5,1x224x5x5,0.9012,19.6112,0.7878,0.4855
5#312#0.5_3#296#0.5,1x208x6x6,0.9307,42.5088,1.1845,0.9188
5#280#0.5_3#232#1.0,1x192x5x5,0.9207,32.7072,1.3119,0.7721
3#296#0.5,1x240x7x7,0.9339,17.6620,0.3623,0.3959
5#312#1.5_3#312#1.0,1x216x7x7,0.9003,340.8926,6.9620,6.9357
5#280#0.5_3#328#0.5,1x208x7x7,0.9316,53.6507,1.0986,1.0883
5#280#0.5_5#264#1.0,1x272x5x5,0.9201,65.8496,2.6378,1.4748
5#248#0.5,1x192x6x6,0.9205,18.4873,0.5151,0.3908
5#328#0.5,1x272x6x6,0.9190,32.2422,0.8976,0.6652
3#328#1.5,1x256x5x5,0.9200,64.6944,2.5911,1.5496
3#296#1.0_5#264#1.0,1x192x6x6,0.9268,106.4955,2.9627,2.1383
3#280#1.5,1x200x5x5,0.9149,46.9376,1.8803,1.0335
3#280#1.5,1x216x6x6,0.9263,67.9956,1.8916,1.3539
3#296#1.5_3#264#0.5,1x256x5x5,0.9218,61.2544,2.4548,1.3263
5#264#0.5_3#312#0.5,1x192x6x6,0.9279,35.2812,0.9835,0.7700
3#280#0.5,1x256x6x6,0.9308,12.0776,0.3372,0.2803
5#232#1.5,1x288x7x7,0.9245,164.0253,3.3498,3.2969
5#328#0.5,1x216x6x6,0.9202,31.2422,0.8698,0.6471
5#328#0.5,1x288x7x7,0.9276,44.2740,0.9055,0.8677
5#280#1.5_3#264#1.0,1x216x6x6,0.9220,201.9594,5.6149,4.6116
3#328#0.5_3#312#1.0,1x240x5x5,0.9244,40.1568,1.6108,0.9443
5#232#1.5,1x288x7x7,0.9241,164.0253,3.3498,3.2969
