5#256#0.5_5#208#1.0_5#240#1.5_7#240#0.5_5#256#1.0,1x176x12x12,0.7682,282.6040,7.7912,3.0121
7#240#1.0_7#256#1.0_7#240#0.5_5#208#1.0_3#256#1.5_5#240#1.0,1x192x10x10,0.7720,293.5088,11.6137,3.8566
7#192#1.5_3#208#1.0_3#208#1.5,1x144x10x10,0.7643,145.7872,5.7124,1.9276
7#192#1.0_3#208#1.5_7#208#1.0_7#256#0.5_7#192#1.5,1x112x14x14,0.7842,507.4393,10.2998,5.3714
7#208#1.0_7#256#1.5_3#192#1.0_5#240#1.5,1x176x14x14,0.7698,671.8660,13.6099,6.6840
3#224#1.5_3#192#1.0_7#240#1.0_3#256#1.0_7#208#1.0,1x176x10x10,0.7766,196.0512,7.6741,2.6860
3#240#0.5_5#208#1.5_5#208#0.5,1x112x12x12,0.7697,114.3360,3.1401,1.3286
7#224#1.5_5#224#1.0_3#224#1.5_7#224#1.0_5#208#0.5_5#256#1.0,1x128x14x14,0.7998,639.9667,12.9416,6.7608
5#256#1.0_5#224#0.5_7#256#1.0_5#192#0.5_7#208#1.0,1x176x10x10,0.7707,207.7760,8.1842,2.8131
3#256#1.5_5#208#1.5,1x176x12x12,0.7766,157.4070,4.1743,1.6410
7#208#1.5_7#224#1.5_7#256#1.5_5#240#0.5_5#256#1.0,1x128x12x12,0.7694,738.7039,20.4102,6.9673
5#256#1.5_3#240#1.0,1x160x10x10,0.7824,119.2576,4.5905,1.3996
3#240#1.5_5#240#1.0_3#256#0.5,1x128x10x10,0.7933,82.3856,3.1626,1.1760
7#256#1.0_5#256#1.0_7#192#1.0,1x192x10x10,0.7844,180.8384,7.0912,2.2984
7#256#0.5_5#192#1.5,1x160x14x14,0.7796,157.3018,3.1523,1.7960
7#224#0.5_3#256#1.0_5#208#0.5_7#192#1.0_5#256#1.0_7#208#1.5,1x112x12x12,0.7808,379.8052,10.5229,4.1176
5#192#1.5_7#192#0.5,1x144x12x12,0.7699,101.1917,2.6892,1.1096
7#240#0.5_3#240#1.0_7#240#1.0_3#192#1.5,1x160x10x10,0.7950,133.4448,5.2865,1.8301
5#256#1.5_3#224#1.5_5#192#0.5_5#224#0.5_7#256#0.5,1x160x10x10,0.7742,173.6064,6.7688,2.2592
3#192#1.0_5#192#0.5_3#256#1.0,1x160x12x12,0.7927,55.5540,1.4554,0.7438
7#208#1.0_7#256#1.5,1x176x12x12,0.7747,352.9083,9.6974,3.1689
7#240#0.5_7#224#0.5_3#192#1.5_7#208#1.0,1x192x14x14,0.7756,232.5250,4.6827,2.6482
3#224#0.5_3#192#1.5_7#224#1.5_7#224#0.5,1x112x14x14,0.7760,367.6019,7.4709,3.9496
5#256#1.5_3#256#1.0,1x176x10x10,0.7706,120.5248,4.6224,1.5056
7#256#0.5_5#256#1.5_3#192#1.5,1x160x12x12,0.7897,207.5812,5.7102,2.1962
7#224#1.5_3#208#1.5_3#240#0.5,1x144x10x10,0.7846,178.0928,6.9844,2.2810
3#208#1.5_3#224#1.5_3#240#0.5_3#224#1.5_5#208#0.5_7#192#1.0,1x160x10x10,0.7887,153.2880,5.9926,2.3172
7#256#1.5_7#208#1.5,1x192x10x10,0.7716,315.8896,12.4191,3.5708
3#208#1.5_3#240#1.5,1x128x12x12,0.7843,90.1786,2.3897,1.0524
7#240#0.5_3#256#1.0_5#256#1.0,1x128x10x10,0.7673,84.3568,3.3332,1.2368
7#192#0.5_5#224#1.5_5#192#0.5_3#192#1.5_7#256#1.5,1x160x10x10,0.7725,304.6080,12.1469,3.7711
5#192#0.5_5#208#1.5_3#240#1.0_7#256#1.0_7#208#1.0,1x112x14x14,0.7799,453.5879,9.2336,4.8490
3#240#1.0_7#224#0.5_3#224#1.5_3#224#1.5_5#208#1.5_3#224#1.0,1x160x10x10,0.7854,175.7872,6.9271,2.5039
7#256#1.5_7#240#0.5_5#208#1.5,1x160x12x12,0.7701,398.1681,10.8820,4.0719
3#192#1.0_3#224#0.5_5#224#1.5_5#208#0.5_3#192#0.5,1x176x12x12,0.7856,152.5041,4.1420,1.8551
3#224#1.0_5#240#0.5_7#256#1.5_3#240#1.0_5#208#1.5_5#240#1.0,1x128x14x14,0.7838,662.0598,13.4372,6.9955
3#256#1.0_5#224#1.5,1x112x14x14,0.7893,188.1475,3.7580,2.1229
7#224#0.5_3#224#1.5_7#256#0.5,1x112x12x12,0.8001,100.9152,2.7703,1.2258
7#224#0.5_5#224#0.5_7#224#0.5,1x128x14x14,0.7666,85.9640,1.7145,1.0666
3#240#1.5_3#224#1.0,1x192x12x12,0.7880,78.6470,1.9815,0.9373
7#192#1.5_7#240#1.0_5#208#0.5_3#256#0.5_5#240#1.0_3#192#0.5,1x160x12x12,0.7698,350.0905,9.5963,3.8534
5#192#1.5_3#208#0.5_3#256#1.0_3#224#1.5,1x112x10x10,0.7890,111.3712,4.3656,1.6140
3#208#1.0_3#208#1.0,1x160x10x10,0.7781,26.8736,0.9780,0.4626
7#224#0.5_7#224#1.5_7#192#1.5_7#208#0.5,1x112x12x12,0.7810,404.4972,11.2047,4.0385
5#256#0.5_5#256#0.5_7#256#1.5_3#224#0.5_7#256#0.5,1x160x10x10,0.7784,240.1984,9.5540,2.8840
3#240#1.5_7#192#1.5_7#208#1.5_3#256#1.0_7#208#1.5_7#208#1.0,1x192x12x12,0.7677,672.5123,18.4854,6.7673
7#256#1.5_3#224#1.0,1x176x10x10,0.7804,206.3872,8.0571,2.2563
5#224#1.0_5#224#0.5_3#224#0.5_5#208#1.5,1x160x12x12,0.7951,166.5216,4.5238,1.8761
7#256#0.5_5#208#1.0_5#240#1.0_3#256#1.0_7#192#1.0_5#240#0.5,1x112x14x14,0.7835,339.4751,6.8953,3.8746
5#192#1.5_7#256#1.5_3#256#0.5_5#256#1.5_3#192#1.5,1x128x12x12,0.7803,531.6526,14.6671,5.1954
7#224#1.5_3#192#0.5,1x192x10x10,0.7830,151.8528,5.8840,1.8844
5#208#1.0_5#208#1.5_7#224#0.5_3#256#0.5_3#256#0.5_7#208#1.5,1x160x12x12,0.7861,360.4101,9.9209,3.9458
5#224#1.0_3#192#0.5_7#256#1.5_3#240#0.5_3#240#1.5_7#224#1.0,1x128x14x14,0.7982,650.0552,13.1911,6.6672
5#224#1.5_3#224#1.0,1x128x10x10,0.7744,91.2576,3.5249,1.1907
7#240#1.5_7#192#0.5_3#224#1.5_3#192#1.0,1x128x10x10,0.7767,221.1120,8.7136,2.8231
5#256#1.0_3#256#0.5,1x144x14x14,0.7844,102.9612,1.9937,1.1764
7#256#0.5_3#256#0.5,1x160x10x10,0.7704,29.2864,1.1126,0.4840
5#208#1.0_7#224#0.5,1x128x10x10,0.7791,49.1904,1.8908,0.7234
7#208#1.5_5#224#0.5_7#224#0.5_5#256#1.5,1x192x10x10,0.7725,252.8944,9.9430,3.1481
7#256#0.5_7#208#0.5_3#224#1.5_5#208#1.0_3#208#1.5,1x192x10x10,0.7544,126.1568,4.9810,1.8649
3#192#1.5_5#192#0.5_7#208#1.0_7#240#0.5_3#208#0.5_3#192#0.5,1x112x14x14,0.7966,226.7265,4.5386,2.7615
7#192#1.0_3#256#1.0_3#256#1.5_7#224#0.5,1x128x14x14,0.7928,243.4916,4.9025,2.7214
7#192#0.5_7#224#1.0,1x144x14x14,0.7787,154.2410,3.1093,1.6918
7#256#0.5_7#256#0.5_5#224#1.0,1x160x14x14,0.7874,159.0579,3.1890,1.9242
3#256#1.5_3#256#1.5_5#208#1.0_5#192#1.0_7#224#0.5_5#192#1.0,1x128x12x12,0.7856,259.0894,7.0602,2.8890
3#192#1.0_7#192#1.0_3#240#1.0,1x192x12x12,0.7905,111.6426,2.9952,1.2337
5#192#1.5_5#224#1.5_7#208#0.5,1x112x10x10,0.7788,147.6528,5.8148,1.9469
5#192#1.5_3#208#0.5_3#256#0.5_3#256#1.0_7#192#1.0_7#256#0.5,1x128x10x10,0.7910,157.7904,6.2104,2.3123
7#192#1.5_3#256#0.5_7#192#1.5_5#256#1.5_3#256#1.5,1x176x14x14,0.7674,699.9050,14.1418,7.2915
5#240#1.0_5#208#0.5_3#256#0.5,1x144x10x10,0.7825,57.4352,2.1985,0.9130
7#224#0.5_5#256#1.5_7#224#1.0,1x192x14x14,0.7743,358.6957,7.2615,3.7127
5#208#1.0_7#208#1.0_7#208#1.0,1x176x14x14,0.7585,280.3208,5.6152,2.9619
3#224#1.0_5#240#0.5_5#192#0.5_7#192#1.0,1x160x12x12,0.7606,120.5430,3.2465,1.4273
3#208#1.5_5#224#0.5_7#256#1.0_3#256#1.5,1x128x12x12,0.7700,232.2409,6.3389,2.5112
7#224#1.5_3#240#0.5_7#192#0.5_7#208#1.5,1x160x10x10,0.7733,289.2704,11.4165,3.7457
3#224#0.5_7#192#1.5,1x160x10x10,0.7751,111.8144,4.4221,1.4250
5#192#0.5_7#192#1.0_7#256#1.5_3#192#1.0_7#240#0.5,1x176x14x14,0.7792,536.4159,10.9045,5.4061
7#256#0.5_7#208#0.5_5#208#1.0_7#208#1.5,1x112x14x14,0.7669,373.4223,7.5836,4.0113
3#256#1.0_7#208#1.0_3#256#1.0,1x112x10x10,0.7860,95.7568,3.7501,1.3461
7#224#1.0_3#240#0.5_3#192#1.5,1x160x12x12,0.7794,138.3852,3.7417,1.5420
3#192#1.5_3#256#1.5_5#240#0.5_7#224#1.0,1x160x10x10,0.7810,141.5600,5.5319,1.9909
3#240#1.0_5#224#1.5_3#224#0.5_3#224#1.5_5#192#0.5_5#240#1.5,1x160x12x12,0.7904,319.8482,8.7799,3.6612
5#208#1.5_3#192#1.0_5#192#1.5_5#256#0.5,1x128x12x12,0.7903,210.0119,5.7206,2.2723
5#224#1.0_7#192#1.5_7#256#1.5_3#224#0.5,1x144x14x14,0.7762,654.8093,13.2744,6.4190
3#224#1.5_7#192#1.0_5#256#1.0_5#240#1.0,1x128x10x10,0.7748,166.0992,6.5227,2.2990
3#208#0.5_5#224#1.0_7#224#1.5_5#240#1.5_7#256#1.0_7#192#1.5,1x192x10x10,0.7756,460.5472,18.3733,5.6565
5#240#0.5_3#208#0.5_3#256#1.0_3#208#1.0_3#208#1.5,1x192x12x12,0.7693,108.9999,2.9668,1.4497
7#208#0.5_5#240#0.5,1x128x12x12,0.7776,39.4260,1.0579,0.5786
3#208#0.5_7#240#0.5_7#208#0.5_5#224#0.5,1x112x14x14,0.7846,99.6276,2.0036,1.4042
7#208#1.5_7#208#1.5_3#192#1.5_5#192#0.5_3#240#0.5_3#192#1.5,1x144x12x12,0.7862,441.2690,12.1325,4.5764
7#240#0.5_3#208#1.5_5#240#1.5_5#192#0.5_7#224#0.5_3#192#1.0,1x144x10x10,0.7830,170.7984,6.7901,2.5261
5#224#1.5_3#240#1.0_5#192#1.5_7#256#1.5_7#208#1.0_3#208#0.5,1x176x10x10,0.7732,398.9520,15.7919,4.9618
3#192#1.0_7#224#1.5_3#224#1.5_3#240#1.5_5#256#0.5_5#240#0.5,1x192x14x14,0.7841,482.0095,9.7373,5.2791
5#224#0.5_3#208#0.5_5#208#1.5,1x128x10x10,0.7685,79.4240,3.1382,1.1534
7#240#1.5_3#240#1.0_3#192#1.0_7#208#0.5,1x192x12x12,0.7866,304.7501,8.2646,3.1342
3#240#0.5_5#224#1.5_7#192#0.5,1x112x10x10,0.7784,95.1408,3.7702,1.3472
5#208#1.0_7#240#1.5_5#192#0.5_7#256#0.5,1x176x10x10,0.7671,227.4192,8.9937,2.8780
5#224#1.5_7#240#0.5_3#256#1.5_3#208#1.0,1x160x14x14,0.7790,298.0047,5.9284,3.6332
3#224#1.5_7#256#0.5_7#256#0.5_7#208#1.0_5#192#1.5_7#208#0.5,1x176x12x12,0.7730,297.6192,8.0995,3.3102
5#208#0.5_7#224#1.0_3#208#0.5_7#240#1.0_5#256#0.5_3#256#0.5,1x112x10x10,0.7714,172.0032,6.8540,2.4707
7#240#1.5_3#208#1.0_7#240#1.5,1x192x12x12,0.7755,498.7238,13.6526,4.8643
5#208#0.5_5#256#1.0_5#224#0.5,1x128x12x12,0.7752,93.8534,2.5718,1.1574
7#192#0.5_5#208#1.0,1x128x12x12,0.7760,62.9453,1.7145,0.7706
5#208#1.5_7#224#1.5_3#192#1.5,1x160x12x12,0.7736,337.1190,9.2209,3.3547
3#240#1.5_7#256#0.5_3#240#0.5_5#224#1.0_7#224#0.5,1x128x10x10,0.7598,118.0768,4.5930,1.7637
3#256#1.0_3#240#1.5,1x144x12x12,0.7891,80.8589,2.1400,0.9055
5#256#0.5_5#224#0.5_7#240#1.5_5#240#1.5_3#208#0.5_5#192#1.5,1x176x14x14,0.7774,657.0328,13.3517,7.0696
5#256#1.5_7#224#0.5_5#256#0.5_7#240#1.0_5#240#0.5_7#240#0.5,1x176x14x14,0.7662,467.3581,9.3445,5.0575
5#224#1.0_5#208#1.5_5#208#1.0_3#256#1.5_5#240#1.0_3#208#1.0,1x176x12x12,0.7739,323.8664,8.8893,3.5089
5#208#1.5_5#256#1.0_3#224#0.5_5#240#1.0,1x176x14x14,0.7768,313.3209,6.2370,3.4381
5#192#1.0_5#208#1.0_5#240#1.0_5#256#0.5_7#224#1.0_5#192#1.0,1x144x12x12,0.7718,291.6495,8.0285,3.2756
7#256#1.0_5#256#1.0_3#256#1.5_3#240#1.0,1x192x10x10,0.7917,187.8656,7.3748,2.4373
5#224#1.5_5#208#1.5_7#208#1.5_3#256#1.5_3#192#1.5_7#256#1.0,1x112x10x10,0.7818,411.1552,16.3459,5.1372
5#256#1.0_7#192#1.5_7#256#1.5_3#240#1.0_5#256#1.5_7#240#0.5,1x128x14x14,0.7784,932.0035,18.9347,9.3960
3#240#1.5_5#208#1.0,1x144x14x14,0.7849,133.2518,2.5680,1.5143
3#192#1.0_3#240#1.5_3#224#0.5_7#192#1.5_5#240#1.5_3#224#1.5,1x160x10x10,0.7824,275.0816,10.9230,3.6973
5#256#1.0_5#256#1.0_5#208#1.0_5#224#1.0_7#240#0.5_7#208#0.5,1x192x14x14,0.7838,381.7014,7.6522,4.2914
5#224#0.5_3#240#1.5_5#208#0.5_5#240#1.0_3#224#0.5_5#256#0.5,1x112x14x14,0.7919,221.1131,4.4847,2.7494
7#256#1.0_7#224#0.5,1x176x12x12,0.7755,152.2022,4.0961,1.5638
5#192#1.5_7#192#1.5_7#192#1.0_5#256#1.5_3#192#1.0_5#208#1.5,1x160x14x14,0.7862,753.2139,15.2443,7.7350
7#208#1.5_7#208#0.5_7#240#1.5_3#192#1.5_3#192#1.0_7#208#1.0,1x160x12x12,0.7809,567.6526,15.6285,5.8740
3#192#1.5_5#192#0.5_5#240#0.5_5#224#1.5_7#240#0.5,1x144x14x14,0.7877,272.8132,5.4511,3.1373
3#240#1.0_7#240#1.0_7#224#1.0_3#256#1.0_7#192#1.0,1x192x14x14,0.7820,444.5217,8.9424,4.7371
3#240#0.5_7#192#1.0_7#256#1.0,1x128x10x10,0.7771,139.0256,5.5200,1.7997
7#208#1.5_3#192#1.5,1x160x12x12,0.7834,214.8964,5.8236,2.1965
7#240#1.0_7#192#0.5_5#240#1.0_5#208#1.5_5#256#1.5,1x192x10x10,0.7701,294.5104,11.6519,3.7470
3#224#1.5_7#224#1.5,1x192x12x12,0.7705,254.6934,6.8853,2.4413
7#192#0.5_3#192#0.5_7#256#1.5,1x192x14x14,0.7965,399.2003,8.0962,3.8943
7#224#1.5_5#224#0.5_5#224#1.0,1x192x14x14,0.7580,373.7108,7.4377,3.8862
7#256#0.5_7#208#1.5_5#256#0.5_3#208#1.5_7#224#1.5,1x112x12x12,0.7664,475.5410,13.1760,5.0529
7#208#1.5_7#256#0.5_3#256#1.5_7#224#1.5,1x160x12x12,0.7741,477.2667,13.1156,4.6792
5#240#1.0_7#256#0.5,1x128x12x12,0.7782,92.8420,2.4903,1.0369
7#208#1.0_7#240#0.5_7#208#0.5_5#192#1.5_7#240#0.5,1x192x14x14,0.7725,334.7147,6.7189,3.7400
3#240#0.5_3#224#1.0_5#240#1.0_7#192#0.5_5#192#0.5_7#256#1.0,1x176x14x14,0.7929,327.3702,6.6269,3.7115
7#208#0.5_3#256#1.0_3#208#1.0,1x144x10x10,0.7828,48.5616,1.9025,0.8153
7#224#1.5_3#256#1.0_7#208#1.5,1x176x12x12,0.7796,418.3580,11.4501,4.0560
5#256#0.5_3#240#1.0_7#192#1.5_7#224#1.0,1x176x12x12,0.7763,291.8154,8.0456,3.0416
7#192#1.5_7#240#1.5_7#256#1.0_7#256#0.5_5#208#1.0,1x128x10x10,0.7715,408.5744,16.2415,4.9045
7#208#0.5_3#208#1.5_7#192#1.5_5#240#0.5_7#192#1.5_5#208#1.5,1x176x10x10,0.7792,329.4432,13.1332,4.3030
7#192#1.5_5#256#1.0,1x192x12x12,0.7742,222.4742,6.0179,2.1702
5#224#1.0_3#192#0.5_5#192#0.5,1x192x10x10,0.7713,48.8192,1.8275,0.8098
7#224#0.5_5#224#1.0_7#240#1.5_5#224#1.5_3#224#1.5_5#192#0.5,1x160x14x14,0.7838,646.0756,13.1418,6.8985
3#208#1.0_5#240#1.5_3#208#0.5,1x128x14x14,0.7913,206.3300,4.1363,2.3273
3#192#0.5_5#256#1.5_3#192#1.5_7#256#1.0_7#192#1.5_3#224#1.5,1x112x14x14,0.7844,676.9119,13.7942,7.0753
3#208#1.5_5#208#0.5_3#240#0.5_3#192#1.5,1x112x12x12,0.7912,92.4480,2.4695,1.2290
7#240#1.5_7#208#0.5_7#224#0.5_5#192#0.5_5#192#1.5,1x192x12x12,0.7541,381.3489,10.3934,3.9403
7#256#0.5_7#192#1.5,1x128x12x12,0.7783,186.3475,5.1306,1.8879
5#224#0.5_7#240#0.5_5#192#1.0_3#192#0.5_7#224#0.5_7#192#1.0,1x192x10x10,0.7811,127.1664,5.0302,2.0210
5#208#1.0_3#224#0.5_7#256#0.5_5#208#0.5,1x128x14x14,0.7860,135.2086,2.6853,1.6916
7#192#1.0_7#256#0.5_3#240#0.5,1x128x12x12,0.7798,112.5343,3.0568,1.3394
7#208#1.5_3#208#1.0_3#256#1.0_7#240#1.0,1x144x12x12,0.7806,334.2620,9.1576,3.3971
7#192#0.5_3#224#1.5_3#240#1.0_7#256#1.5_5#192#0.5_5#208#1.0,1x160x12x12,0.7785,412.1672,11.4138,4.2629
3#240#1.5_5#224#1.0_3#192#1.5_5#224#1.5_5#224#1.5_7#240#1.5,1x112x10x10,0.7829,407.7920,16.2033,5.0005
5#256#0.5_7#240#1.0_7#224#0.5,1x192x14x14,0.7749,211.3413,4.2442,2.3000
5#192#1.0_5#256#1.5,1x192x14x14,0.7758,247.4680,4.9439,2.5584
7#208#1.5_3#192#1.0_5#208#0.5_7#208#1.5,1x144x12x12,0.7660,386.8024,10.6163,3.9014
7#224#1.0_5#192#1.5,1x128x14x14,0.7791,239.5402,4.8063,2.5251
3#256#1.5_7#208#0.5_5#208#1.0,1x176x12x12,0.7659,127.4550,3.3428,1.4465
5#192#0.5_7#224#0.5_7#224#1.0_3#208#1.5_5#224#1.5_5#208#1.5,1x192x12x12,0.7762,371.1329,10.2643,3.9732
3#240#0.5_5#192#1.5_3#224#0.5_5#256#1.0_5#240#0.5,1x144x12x12,0.7744,180.2972,4.9647,2.1543
5#256#0.5_7#256#0.5_7#208#1.5_7#256#1.0_3#208#0.5,1x144x14x14,0.7772,488.5951,9.9240,5.1244
5#192#1.0_7#192#1.5_3#256#1.0_7#192#1.5_7#192#1.0,1x128x14x14,0.7705,594.4852,12.0669,6.1065
5#256#1.0_5#208#0.5_3#256#1.5,1x176x14x14,0.7829,189.1228,3.7304,2.1219
5#240#1.5_5#208#1.0,1x176x14x14,0.7829,237.4924,4.6608,2.5327
3#192#1.0_3#224#0.5,1x160x12x12,0.7916,26.0905,0.6355,0.4269
7#240#0.5_7#224#1.0,1x192x10x10,0.7742,87.2240,3.4231,1.2237
3#192#1.5_3#256#1.5_5#224#1.5_3#256#0.5_3#256#1.5,1x128x12x12,0.7725,264.7112,7.2529,2.8899
3#192#0.5_7#192#1.5_5#240#1.5_7#256#1.0_7#192#1.5_5#240#1.5,1x192x12x12,0.7809,680.8366,18.8684,6.7911
7#240#0.5_3#208#0.5_3#240#1.5,1x128x12x12,0.7887,86.3286,2.3571,1.1137
3#240#1.5_3#192#1.5_3#192#0.5_5#256#1.0_7#192#0.5_5#208#0.5,1x144x14x14,0.7927,256.2426,5.0835,3.0704
7#240#1.5_7#240#0.5_5#192#1.5_5#192#1.5_7#208#0.5,1x192x12x12,0.7692,452.2452,12.3631,4.5777
5#208#0.5_7#224#0.5_7#208#1.5_7#240#1.5_7#208#1.5_5#224#1.0,1x160x10x10,0.7760,474.2912,18.9327,5.9523
7#224#1.0_7#208#0.5_7#208#1.5_7#256#1.0_3#192#0.5_3#208#1.5,1x192x10x10,0.7743,321.1056,12.7253,4.1601
5#256#1.5_3#224#1.5_3#240#1.5_5#192#1.0_5#192#1.5_3#192#0.5,1x112x12x12,0.7730,358.6291,9.8440,3.8566
