7#48#1.0_7#48#0.5_7#32#0.5_7#32#0.5,1x32x112x112,0.3039,571.8057,0.1787,7.0283
3#48#1.0_3#48#0.5,1x32x96x96,0.3522,88.0312,0.0342,1.5613
7#48#1.0_7#48#1.5_5#48#1.0_3#48#1.0,1x32x112x112,0.2276,1478.1850,0.4681,14.7515
5#32#1.5_3#32#1.0_5#48#1.5,1x32x112x112,0.2515,672.5591,0.2109,7.3026
7#32#1.0_3#48#1.0_3#48#1.5_5#48#1.5,1x16x96x96,0.2433,621.9694,0.2699,6.8171
3#48#1.0_5#32#0.5_5#32#1.5,1x32x96x96,0.3299,231.8008,0.0969,3.0169
5#48#1.0_5#48#1.5_5#48#0.5_5#32#0.5,1x32x96x96,0.2624,529.9569,0.2266,6.0615
5#48#1.0_5#32#1.5_7#32#0.5_7#48#1.5,1x32x96x96,0.2407,934.1338,0.4022,9.6016
5#32#0.5_3#48#0.5_3#32#1.0,1x32x96x96,0.3699,73.5805,0.0312,1.5685
5#32#1.0_3#32#1.0,1x16x80x80,0.3511,64.7168,0.0394,1.0558
5#32#1.5_3#32#1.0_7#32#0.5_3#48#1.5,1x16x80x80,0.2807,226.4064,0.1404,2.9602
5#48#1.0_3#48#1.0,1x16x80x80,0.2902,142.5408,0.0875,1.6998
5#32#1.0_7#32#0.5_7#32#0.5_5#32#0.5,1x16x96x96,0.3687,146.8662,0.0629,2.5441
3#32#1.5_3#32#1.5_3#32#0.5,1x32x80x80,0.3354,90.5216,0.0527,1.4273
7#32#1.5_7#48#0.5_5#32#1.0,1x32x112x112,0.2920,573.8127,0.1793,6.3475
5#48#1.0_5#48#1.0_3#48#1.0,1x16x80x80,0.2565,242.0736,0.1500,2.7258
7#32#1.5_7#48#1.5_3#32#1.0_3#48#1.5,1x32x112x112,0.2238,1411.7519,0.4472,14.0615
3#32#1.0_7#32#1.0,1x32x112x112,0.3582,211.9434,0.0650,2.5788
3#32#0.5_5#48#0.5,1x16x80x80,0.4368,35.5328,0.0219,0.8756
5#48#1.5_3#48#1.0,1x32x80x80,0.2664,270.6432,0.1630,3.0397
7#32#0.5_7#48#1.0_7#32#1.5_7#48#0.5,1x32x112x112,0.3085,891.7279,0.2840,9.4701
3#48#0.5_3#48#0.5_3#48#1.5,1x32x80x80,0.3432,115.2000,0.0706,1.7848
5#48#1.5_3#48#1.0,1x16x96x96,0.2656,377.3399,0.1611,4.1514
5#48#0.5_7#32#1.5,1x32x112x112,0.3268,434.1228,0.1368,4.6427
5#48#0.5_5#48#0.5_7#32#0.5_3#32#0.5,1x32x96x96,0.3544,127.9918,0.0541,2.5982
7#48#0.5_3#48#0.5_7#48#0.5_3#48#1.0,1x32x80x80,0.3273,155.7504,0.0960,2.5776
5#32#0.5_7#48#1.5_7#48#1.0_7#48#1.5,1x32x112x112,0.2882,2037.5470,0.6496,20.1048
3#32#0.5_3#32#1.5,1x16x96x96,0.3894,64.8806,0.0279,1.0879
7#48#1.5_7#32#0.5_7#48#1.0_7#32#1.0,1x16x112x112,0.2816,1413.5583,0.4487,14.3803
