5#400#1.5_5#368#0.5,1x192x7x7,0.8920,517.8746,10.6700,5.4668
7#352#0.5_5#320#1.5,1x304x6x6,0.8951,285.7902,8.0543,3.2771
5#320#1.5,1x256x6x6,0.8882,220.3238,6.1836,2.1595
5#352#1.5,1x288x6x6,0.8869,266.7963,7.4891,2.5961
7#304#0.5,1x288x6x6,0.9072,47.1686,1.3336,0.6494
5#320#1.0_7#368#1.0,1x224x7x7,0.8991,480.9062,9.9136,4.9813
5#320#1.5,1x272x5x5,0.8873,153.3491,6.2041,1.8764
3#352#1.5_7#336#1.5,1x272x7x7,0.9020,776.6227,16.0189,8.7289
3#368#0.5,1x192x5x5,0.8964,11.9777,0.4985,0.2983
3#336#1.5,1x240x7x7,0.8926,130.2618,2.7255,1.4939
5#400#1.0,1x224x7x7,0.8861,212.6656,4.3877,2.5724
5#304#1.5,1x288x5x5,0.8803,138.9633,5.6252,1.7675
5#368#1.0,1x240x6x6,0.8889,133.1630,3.7482,1.4130
5#352#0.5_7#400#0.5,1x208x5x5,0.8898,79.9893,3.2574,1.3464
7#352#1.0,1x256x7x7,0.8853,312.4408,6.4237,3.1230
5#400#0.5_5#320#0.5,1x304x5x5,0.8924,53.7053,2.2158,0.9847
5#304#1.5,1x208x5x5,0.8853,137.4287,5.5497,1.7644
3#384#1.0,1x288x7x7,0.8988,83.1468,1.7546,1.0333
5#320#1.5_3#384#1.0,1x192x7x7,0.8911,381.6960,7.9023,4.0528
7#352#1.5,1x224x5x5,0.8748,351.1439,14.1067,4.2092
3#400#1.0,1x272x7x7,0.8932,89.1200,1.8789,1.0872
7#304#1.0,1x192x6x6,0.8865,170.5805,4.7695,1.8020
3#400#1.5,1x240x6x6,0.8995,133.9968,3.8015,1.4911
3#368#1.5_5#368#1.5,1x304x5x5,0.8614,281.4199,11.4513,3.4045
5#320#1.0_3#384#1.0,1x272x7x7,0.8944,223.3907,4.6708,2.5628
5#400#0.5_3#304#0.5,1x304x7x7,0.8982,83.3119,1.7674,1.3020
5#368#1.0,1x208x5x5,0.8804,91.8940,3.7187,1.0967
