5#64#8_5#64#4,1x16x96x96,0.2098,137.7649,0.0970,10.5076
5#64#8_3#48#4,1x16x80x80,0.2184,87.4906,0.0920,6.9602
3#64#4_5#64#4_3#64#4_3#48#8,1x32x80x80,0.1852,267.4688,0.3664,19.2867
3#64#6_5#64#4_5#48#8_3#48#4,1x16x112x112,0.2179,460.3008,0.3353,33.1025
3#64#8_3#48#4,1x16x112x112,0.2378,165.0196,0.0899,13.1296
5#48#4_5#48#6,1x16x112x112,0.2353,139.2317,0.0870,10.1752
3#64#8_3#48#4_5#64#8_3#48#4,1x16x96x96,0.1677,328.0896,0.2900,23.7922
5#48#4_3#64#6_5#48#8,1x32x80x80,0.1546,221.6207,0.3124,15.0002
3#48#6_5#64#8_3#48#6_5#64#6,1x16x80x80,0.1872,256.3983,0.3561,15.6293
3#64#8_3#48#8,1x16x96x96,0.2301,192.7168,0.2205,15.7287
3#64#6_5#64#6,1x16x96x96,0.2296,168.1044,0.1496,10.8821
5#64#8_5#48#4_3#64#4,1x16x96x96,0.1637,196.0284,0.1421,14.0584
3#48#6_5#48#6,1x16x80x80,0.2501,75.6173,0.0910,5.9100
3#48#8_5#48#6_3#64#6,1x16x96x96,0.1804,205.2024,0.1783,14.4137
3#64#6_5#48#4,1x16x112x112,0.2382,164.1129,0.0874,12.2232
5#48#4_3#64#4_3#48#6,1x32x96x96,0.1544,237.6520,0.1956,14.4215
3#64#4_5#48#4,1x32x112x112,0.2274,206.7661,0.0971,14.3484
3#48#6_3#48#8_3#48#4,1x32x80x80,0.1837,156.1682,0.1942,10.5461
5#48#6_3#64#6,1x16x96x96,0.2195,119.4854,0.0958,8.5734
3#48#8_3#64#6_3#64#4,1x32x96x96,0.1703,280.9370,0.2091,19.4758
5#48#4_3#48#8_5#64#8,1x32x96x96,0.1419,284.1559,0.2719,18.4421
5#64#6_5#48#8_3#64#4,1x32x112x112,0.1386,449.3435,0.2982,29.5385
3#48#4_3#48#8,1x16x112x112,0.2471,153.2129,0.1242,13.3355
5#48#4_3#64#8_5#64#4,1x32x96x96,0.1474,267.3050,0.2230,16.9930
5#48#8_3#64#8_3#64#8_5#64#6,1x32x112x112,0.1787,726.0570,0.5270,50.1683
3#48#6_3#64#4_5#48#4,1x16x112x112,0.1948,241.0010,0.1316,16.4115
3#48#6_5#48#4_5#64#6_5#48#8,1x16x80x80,0.1949,242.3716,0.3489,16.6951
5#64#6_3#64#6,1x32x80x80,0.1978,154.2042,0.1735,8.9537
5#48#6_5#64#6_3#48#4_3#48#8,1x32x96x96,0.1841,361.9497,0.3117,24.0164
3#64#4_3#64#4_3#48#8_5#64#4,1x32x112x112,0.1723,493.3202,0.3420,34.4032
