3#336#None,1x208x5x5,0.9426,6.4392,0.2607,0.1975
5#368#None_5#400#None,1x240x7x7,0.9427,39.2423,0.8083,0.7360
3#416#None,1x224x6x6,0.9514,13.1466,0.3690,0.2546
5#416#None,1x272x5x5,0.9383,10.4140,0.4204,0.2503
3#384#None,1x256x7x7,0.9595,17.1414,0.3534,0.3167
5#352#None_5#416#None,1x288x6x6,0.9329,29.7999,0.8352,0.5685
5#384#None_5#400#None,1x240x6x6,0.9343,30.0303,0.8417,0.5915
5#400#None,1x256x6x6,0.9512,13.7232,0.3849,0.2696
5#320#None,1x192x7x7,0.9620,11.6659,0.2410,0.2739
5#336#None,1x256x5x5,0.9387,7.4932,0.3029,0.2102
3#320#None,1x240x6x6,0.9522,9.3974,0.2641,0.2142
3#416#None_5#352#None,1x256x5x5,0.9258,20.7016,0.8356,0.5151
5#368#None,1x224x6x6,0.9518,11.3432,0.3185,0.2529
3#416#None_3#336#None,1x192x7x7,0.9489,36.1369,0.7448,0.9594
3#368#None,1x288x5x5,0.9417,8.8324,0.3568,0.2122
3#368#None_5#400#None,1x304x5x5,0.9262,20.9704,0.8463,0.4952
3#400#None,1x192x5x5,0.9400,7.9732,0.3225,0.2190
5#368#None,1x192x5x5,0.9408,7.2684,0.2941,0.2044
3#384#None,1x208x5x5,0.9406,7.8132,0.3160,0.2120
3#368#None_5#368#None,1x240x6x6,0.9184,21.8442,0.6132,0.5543
3#320#None,1x192x7x7,0.9596,11.2645,0.2328,0.2505
5#416#None,1x304x5x5,0.9561,11.0996,0.4479,0.2534
3#416#None,1x224x7x7,0.9612,17.8940,0.3690,0.3247
3#320#None,1x304x7x7,0.9813,14.8262,0.3058,0.2730
3#368#None_5#336#None,1x224x5x5,0.9275,17.0852,0.6903,0.4584
5#336#None_5#368#None,1x208x5x5,0.9295,16.6648,0.6733,0.4535
5#416#None_3#400#None,1x240x7x7,0.9421,43.5747,0.8972,0.8141
3#352#None,1x304x7x7,0.9798,16.8474,0.3473,0.2962
3#320#None,1x192x7x7,0.9615,11.2645,0.2328,0.2505
